#2733,,
#Match45,,
3.91,9.46,1569717967.2
3.93,9.45,1569717967.3
3.72,9.38,1569717967.4
3.75,9.41,1569717967.5
3.77,9.39,1569717967.6
3.77,9.42,1569717967.7
3.70,9.34,1569717967.8
3.67,9.28,1569717967.9
3.67,9.21,1569717968.0
3.70,9.23,1569717968.1
3.85,9.69,1569717968.2
3.78,9.64,1569717968.3
3.90,9.75,1569717968.4
3.92,9.82,1569717968.5
4.00,9.89,1569717968.6
3.87,9.85,1569717968.7
3.58,9.35,1569717968.8
3.53,9.34,1569717968.9
3.40,9.28,1569717969.0
3.20,9.20,1569717969.1
3.10,9.16,1569717969.2
3.23,9.19,1569717969.3
3.34,9.22,1569717969.4
3.55,9.18,1569717969.5
3.88,9.14,1569717969.6
4.39,9.06,1569717969.7
4.98,8.90,1569717969.8
5.54,8.67,1569717969.9
6.06,8.31,1569717970.0
6.44,7.56,1569717970.1
6.94,6.99,1569717970.2
7.67,6.42,1569717970.3
8.37,5.94,1569717970.4
9.18,5.42,1569717970.5
10.03,4.90,1569717970.6
11.09,4.69,1569717970.7
12.15,4.31,1569717970.8
12.87,3.93,1569717970.9
13.50,3.51,1569717971.0
13.93,3.15,1569717971.1
14.24,2.94,1569717971.2
14.42,2.74,1569717971.3
14.51,2.58,1569717971.4
14.55,2.52,1569717971.5
14.58,2.49,1569717971.6
14.62,2.46,1569717971.7
14.84,2.44,1569717971.8
14.91,2.44,1569717971.9
14.92,2.43,1569717972.0
14.96,2.40,1569717972.1
14.86,2.38,1569717972.2
14.84,2.42,1569717972.3
14.64,2.43,1569717972.4
14.39,2.59,1569717972.5
14.04,2.74,1569717972.6
13.70,2.87,1569717972.7
13.35,3.05,1569717972.8
12.90,3.23,1569717972.9
12.54,3.42,1569717973.0
12.25,3.53,1569717973.1
12.00,3.63,1569717973.2
11.99,3.70,1569717973.3
12.14,3.67,1569717973.4
12.31,3.70,1569717973.5
12.47,3.67,1569717973.6
12.51,3.52,1569717973.7
12.76,3.46,1569717973.8
12.95,3.35,1569717973.9
13.09,3.30,1569717974.0
13.25,3.09,1569717974.1
13.43,2.86,1569717974.2
13.58,2.67,1569717974.3
13.68,2.42,1569717974.4
13.69,2.29,1569717974.5
13.64,2.14,1569717974.6
13.55,2.08,1569717974.7
13.45,2.00,1569717974.8
13.65,2.07,1569717974.9
13.65,2.23,1569717975.0
13.53,2.40,1569717975.1
13.48,2.66,1569717975.2
13.48,2.91,1569717975.3
13.67,3.21,1569717975.4
13.66,3.45,1569717975.5
13.73,3.55,1569717975.6
13.75,3.60,1569717975.7
13.70,3.56,1569717975.8
13.65,3.45,1569717975.9
13.49,3.38,1569717976.0
13.37,3.24,1569717976.1
13.33,3.12,1569717976.2
13.44,3.07,1569717976.3
13.61,3.02,1569717976.4
13.78,3.01,1569717976.5
13.82,2.97,1569717976.6
13.80,3.02,1569717976.7
13.64,3.01,1569717976.8
13.44,2.99,1569717976.9
13.18,2.96,1569717977.0
12.87,2.97,1569717977.1
12.54,2.99,1569717977.2
12.18,2.90,1569717977.3
11.86,2.82,1569717977.4
11.46,2.72,1569717977.5
11.01,2.57,1569717977.6
10.44,2.39,1569717977.7
9.83,2.25,1569717977.8
9.20,2.13,1569717977.9
8.44,2.05,1569717978.0
7.70,2.08,1569717978.1
6.96,2.02,1569717978.2
6.39,1.97,1569717978.3
5.82,1.87,1569717978.4
