#2910,,
#Match86,,
50.27,18.64,1569790178.6
49.60,18.62,1569790178.7
48.85,18.70,1569790178.8
48.10,18.74,1569790178.9
47.56,18.89,1569790179.0
46.83,18.93,1569790179.1
45.96,19.10,1569790179.2
45.06,19.32,1569790179.3
44.45,19.73,1569790179.4
43.71,20.07,1569790179.5
42.65,20.17,1569790179.6
41.63,20.50,1569790179.7
40.64,20.80,1569790179.8
39.57,21.17,1569790179.9
38.20,21.20,1569790180.0
36.91,21.32,1569790180.1
35.70,21.58,1569790180.2
34.69,21.62,1569790180.3
33.75,21.56,1569790180.4
33.06,21.46,1569790180.5
32.57,21.37,1569790180.6
32.22,21.31,1569790180.7
32.08,21.32,1569790180.8
32.00,21.32,1569790180.9
31.94,21.28,1569790181.0
31.87,21.21,1569790181.1
31.83,21.14,1569790181.2
31.82,21.11,1569790181.3
31.85,20.94,1569790181.4
31.84,20.81,1569790181.5
31.87,20.64,1569790181.6
32.03,20.41,1569790181.7
32.21,20.06,1569790181.8
32.37,19.62,1569790181.9
32.44,19.23,1569790182.0
32.58,18.88,1569790182.1
32.62,18.65,1569790182.2
32.63,18.52,1569790182.3
32.54,18.54,1569790182.4
32.44,18.61,1569790182.5
32.46,18.64,1569790182.6
32.46,18.72,1569790182.7
32.58,18.78,1569790182.8
32.68,18.90,1569790182.9
32.77,19.18,1569790183.0
33.01,19.53,1569790183.1
33.23,20.12,1569790183.2
33.52,20.72,1569790183.3
34.03,21.43,1569790183.4
34.56,21.98,1569790183.5
35.31,22.47,1569790183.6
36.21,22.92,1569790183.7
37.30,23.15,1569790183.8
38.59,23.40,1569790183.9
39.90,23.52,1569790184.0
41.28,23.80,1569790184.1
42.76,24.02,1569790184.2
44.14,24.25,1569790184.3
45.46,24.60,1569790184.4
46.55,24.84,1569790184.5
47.49,25.07,1569790184.6
48.40,25.31,1569790184.7
49.09,25.50,1569790184.8
49.72,25.59,1569790184.9
50.12,25.44,1569790185.0
50.55,25.41,1569790185.1
51.03,25.42,1569790185.2
51.49,25.37,1569790185.3
51.89,25.36,1569790185.4
52.20,25.37,1569790185.5
52.57,25.51,1569790185.6
52.85,25.57,1569790185.7
53.02,25.59,1569790185.8
53.06,25.56,1569790185.9
53.12,25.51,1569790186.0
53.18,25.46,1569790186.1
53.24,25.40,1569790186.2
53.30,25.34,1569790186.3
53.36,25.29,1569790186.4
53.32,25.23,1569790186.5
53.07,25.21,1569790186.6
52.71,25.25,1569790186.7
52.26,25.23,1569790186.8
51.73,25.26,1569790186.9
51.14,25.34,1569790187.0
50.34,25.26,1569790187.1
49.60,25.10,1569790187.2
48.75,24.94,1569790187.3
47.95,24.71,1569790187.4
46.87,24.47,1569790187.5
45.64,24.10,1569790187.6
44.58,24.00,1569790187.7
43.34,23.84,1569790187.8
42.05,23.52,1569790187.9
40.53,23.31,1569790188.0
39.22,23.25,1569790188.1
37.92,23.17,1569790188.2
36.51,22.86,1569790188.3
35.06,22.64,1569790188.4
33.67,22.50,1569790188.5
32.45,22.33,1569790188.6
31.39,21.92,1569790188.7
30.50,21.58,1569790188.8
30.14,21.59,1569790188.9
29.81,21.39,1569790189.0
29.68,21.48,1569790189.1
29.63,21.34,1569790189.2
29.81,21.40,1569790189.3
29.94,21.44,1569790189.4
29.67,21.17,1569790189.5
29.66,21.07,1569790189.6
29.63,20.60,1569790189.7
29.65,20.39,1569790189.8
29.42,20.11,1569790189.9
29.31,19.81,1569790190.0
29.33,19.48,1569790190.1
29.39,19.14,1569790190.2
29.48,18.87,1569790190.3
29.53,18.61,1569790190.4
29.51,18.39,1569790190.5
29.59,18.24,1569790190.6
29.55,18.21,1569790190.7
29.56,18.25,1569790190.8
29.57,18.33,1569790190.9
29.51,18.48,1569790191.0
29.50,18.83,1569790191.1
29.46,19.07,1569790191.2
29.44,19.37,1569790191.3
29.47,19.78,1569790191.4
29.58,20.29,1569790191.5
29.90,20.99,1569790191.6
30.36,21.44,1569790191.7
30.78,22.02,1569790191.8
31.53,22.55,1569790191.9
32.67,23.19,1569790192.0
33.80,23.54,1569790192.1
34.99,23.68,1569790192.2
36.26,23.76,1569790192.3
37.66,23.89,1569790192.4
38.97,24.09,1569790192.5
40.04,24.16,1569790192.6
41.32,24.34,1569790192.7
42.60,24.53,1569790192.8
43.78,24.75,1569790192.9
44.86,24.94,1569790193.0
45.78,25.05,1569790193.1
46.51,25.06,1569790193.2
46.96,25.12,1569790193.3
47.23,25.15,1569790193.4
47.44,25.18,1569790193.5
47.55,25.15,1569790193.6
47.58,25.14,1569790193.7
47.62,25.14,1569790193.8
47.67,25.20,1569790193.9
47.61,25.24,1569790194.0
47.56,25.22,1569790194.1
47.55,25.17,1569790194.2
47.58,25.12,1569790194.3
47.55,25.17,1569790194.4
47.55,25.17,1569790194.5
47.68,25.17,1569790194.6
47.72,25.21,1569790194.7
47.73,25.29,1569790194.8
47.73,25.34,1569790194.9
47.75,25.33,1569790195.0
47.73,25.31,1569790195.1
47.69,25.28,1569790195.2
47.70,25.25,1569790195.3
47.68,25.26,1569790195.4
47.73,25.26,1569790195.5
47.81,25.25,1569790195.6
47.95,25.26,1569790195.7
48.20,25.27,1569790195.8
48.68,25.30,1569790195.9
49.08,25.31,1569790196.0
49.59,25.35,1569790196.1
50.25,25.34,1569790196.2
51.04,25.39,1569790196.3
51.75,25.47,1569790196.4
52.28,25.51,1569790196.5
52.89,25.52,1569790196.6
53.35,25.52,1569790196.7
53.65,25.52,1569790196.8
53.73,25.46,1569790196.9
53.76,25.37,1569790197.0
53.76,25.29,1569790197.1
53.75,25.22,1569790197.2
53.70,25.15,1569790197.3
53.66,25.10,1569790197.4
53.37,25.04,1569790197.5
53.06,24.99,1569790197.6
52.50,24.96,1569790197.7
51.93,24.87,1569790197.8
51.11,24.70,1569790197.9
50.19,24.49,1569790198.0
49.50,24.30,1569790198.1
48.56,24.06,1569790198.2
47.77,23.73,1569790198.3
46.79,23.48,1569790198.4
45.90,23.36,1569790198.5
45.13,23.26,1569790198.6
44.45,23.14,1569790198.7
44.07,23.06,1569790198.8
43.52,23.16,1569790198.9
43.88,23.17,1569790199.0
44.19,23.15,1569790199.1
44.24,23.16,1569790199.2
44.26,23.20,1569790199.3
44.33,23.24,1569790199.4
44.78,23.19,1569790199.5
44.60,23.24,1569790199.6
44.73,23.25,1569790199.7
44.42,23.37,1569790199.8
44.04,23.50,1569790199.9
43.32,23.69,1569790200.0
42.42,23.94,1569790200.1
41.38,24.14,1569790200.2
40.21,24.38,1569790200.3
39.71,24.49,1569790200.4
39.32,24.54,1569790200.5
39.35,24.47,1569790200.6
39.64,24.30,1569790200.7
39.96,24.15,1569790200.8
40.29,23.98,1569790200.9
40.55,23.84,1569790201.0
40.69,23.74,1569790201.1
40.60,23.73,1569790201.2
40.31,23.80,1569790201.3
40.04,23.89,1569790201.4
39.87,23.98,1569790201.5
39.90,23.99,1569790201.6
39.96,24.00,1569790201.7
40.00,24.03,1569790201.8
