#1197,,
#Match55,,
4.58,18.57,1569774666.9
4.74,18.52,1569774667.0
4.75,18.47,1569774667.1
4.78,18.39,1569774667.2
4.73,18.43,1569774667.3
4.84,18.37,1569774667.4
4.82,18.37,1569774667.5
4.81,18.30,1569774667.6
4.79,18.32,1569774667.7
4.87,18.32,1569774667.8
4.89,18.27,1569774667.9
4.84,18.28,1569774668.0
4.85,18.26,1569774668.1
4.90,18.32,1569774668.2
5.02,18.28,1569774668.3
5.04,18.32,1569774668.4
5.09,18.38,1569774668.5
5.14,18.43,1569774668.6
5.25,18.45,1569774668.7
5.24,18.50,1569774668.8
5.14,18.51,1569774668.9
5.06,18.51,1569774669.0
4.76,18.69,1569774669.1
4.63,18.64,1569774669.2
4.50,18.61,1569774669.3
4.43,18.56,1569774669.4
4.44,18.55,1569774669.5
4.53,18.51,1569774669.6
4.69,18.34,1569774669.7
4.71,18.42,1569774669.8
4.70,18.53,1569774669.9
4.76,18.64,1569774670.0
4.80,18.74,1569774670.1
4.98,19.06,1569774670.2
5.09,19.16,1569774670.3
5.18,19.15,1569774670.4
5.33,19.07,1569774670.5
5.34,19.07,1569774670.6
5.35,19.09,1569774670.7
5.31,19.04,1569774670.8
5.62,19.21,1569774670.9
6.09,19.54,1569774671.0
6.57,19.98,1569774671.1
7.29,20.48,1569774671.2
8.06,20.98,1569774671.3
8.93,21.41,1569774671.4
9.65,21.90,1569774671.5
10.40,22.36,1569774671.6
11.17,22.62,1569774671.7
11.61,22.97,1569774671.8
12.08,23.21,1569774671.9
12.27,23.40,1569774672.0
12.46,23.49,1569774672.1
12.49,23.42,1569774672.2
12.39,23.42,1569774672.3
12.42,23.24,1569774672.4
12.39,23.15,1569774672.5
12.42,23.03,1569774672.6
12.40,22.88,1569774672.7
12.36,22.83,1569774672.8
12.32,22.84,1569774672.9
12.40,22.79,1569774673.0
12.35,22.76,1569774673.1
12.30,22.73,1569774673.2
12.29,22.75,1569774673.3
12.26,22.76,1569774673.4
12.31,22.76,1569774673.5
12.33,22.83,1569774673.6
12.48,22.88,1569774673.7
12.68,22.99,1569774673.8
12.93,23.11,1569774673.9
13.20,23.27,1569774674.0
13.49,23.50,1569774674.1
13.77,23.74,1569774674.2
14.04,23.98,1569774674.3
14.25,24.17,1569774674.4
14.42,24.33,1569774674.5
14.59,24.45,1569774674.6
14.65,24.50,1569774674.7
14.64,24.50,1569774674.8
14.51,24.39,1569774674.9
14.40,24.31,1569774675.0
14.31,24.23,1569774675.1
14.23,24.18,1569774675.2
14.19,24.17,1569774675.3
14.16,24.14,1569774675.4
14.25,24.23,1569774675.5
14.24,24.37,1569774675.6
14.19,24.41,1569774675.7
14.08,24.34,1569774675.8
14.00,24.26,1569774675.9
13.91,24.15,1569774676.0
13.70,24.05,1569774676.1
13.65,23.72,1569774676.2
13.67,23.54,1569774676.3
13.76,23.36,1569774676.4
13.86,23.23,1569774676.5
14.03,23.26,1569774676.6
14.30,23.31,1569774676.7
14.41,23.60,1569774676.8
14.55,23.78,1569774676.9
14.64,24.03,1569774677.0
14.70,24.19,1569774677.1
14.75,24.25,1569774677.2
14.72,24.29,1569774677.3
14.70,24.22,1569774677.4
14.59,24.23,1569774677.5
14.38,24.14,1569774677.6
14.02,24.06,1569774677.7
13.55,23.84,1569774677.8
