#2930,,
#Match58,,
49.85,9.01,1569776602.2
49.90,8.99,1569776602.3
49.92,9.00,1569776602.4
49.97,8.97,1569776602.5
49.92,8.95,1569776602.6
49.90,8.97,1569776602.7
49.85,8.96,1569776602.8
49.85,8.95,1569776602.9
49.84,8.97,1569776603.0
49.79,9.02,1569776603.1
49.82,9.01,1569776603.2
49.79,8.97,1569776603.3
49.79,8.99,1569776603.4
49.77,8.98,1569776603.5
49.71,8.98,1569776603.6
49.74,8.94,1569776603.7
49.70,8.95,1569776603.8
49.67,8.96,1569776603.9
49.67,8.96,1569776604.0
49.64,9.01,1569776604.1
49.65,9.02,1569776604.2
49.62,9.07,1569776604.3
49.57,9.08,1569776604.4
49.54,9.06,1569776604.5
49.52,9.02,1569776604.6
49.48,8.90,1569776604.7
49.35,8.75,1569776604.8
49.25,8.58,1569776604.9
49.19,8.44,1569776605.0
48.96,8.24,1569776605.1
48.76,8.05,1569776605.2
48.70,7.82,1569776605.3
48.57,7.62,1569776605.4
48.33,7.33,1569776605.5
48.04,7.00,1569776605.6
47.76,6.80,1569776605.7
47.46,6.37,1569776605.8
46.99,6.08,1569776605.9
46.44,5.85,1569776606.0
46.33,5.45,1569776606.1
46.21,5.05,1569776606.2
45.83,4.74,1569776606.3
45.29,4.66,1569776606.4
44.85,4.49,1569776606.5
44.68,4.22,1569776606.6
43.92,4.15,1569776606.7
43.13,4.07,1569776606.8
42.67,3.90,1569776606.9
42.28,3.71,1569776607.0
41.75,3.45,1569776607.1
41.23,3.18,1569776607.2
40.90,2.89,1569776607.3
40.61,2.63,1569776607.4
40.33,2.35,1569776607.5
40.14,2.06,1569776607.6
39.91,1.89,1569776607.7
39.67,1.80,1569776607.8
39.42,1.68,1569776607.9
39.22,1.59,1569776608.0
39.10,1.55,1569776608.1
38.95,1.53,1569776608.2
38.90,1.45,1569776608.3
38.84,1.40,1569776608.4
38.88,1.46,1569776608.5
38.86,1.51,1569776608.6
38.89,1.49,1569776608.7
38.90,1.42,1569776608.8
39.07,1.46,1569776608.9
39.18,1.47,1569776609.0
39.15,1.38,1569776609.1
39.20,1.34,1569776609.2
39.25,1.36,1569776609.3
39.28,1.41,1569776609.4
39.21,1.39,1569776609.5
39.21,1.35,1569776609.6
39.14,1.33,1569776609.7
39.09,1.32,1569776609.8
39.09,1.27,1569776609.9
39.01,1.17,1569776610.0
39.01,1.14,1569776610.1
39.03,1.20,1569776610.2
39.21,1.31,1569776610.3
39.27,1.38,1569776610.4
39.23,1.38,1569776610.5
39.30,1.43,1569776610.6
39.25,1.43,1569776610.7
39.24,1.42,1569776610.8
39.32,1.38,1569776610.9
39.39,1.31,1569776611.0
39.51,1.28,1569776611.1
39.74,1.30,1569776611.2
39.97,1.31,1569776611.3
40.27,1.31,1569776611.4
40.48,1.38,1569776611.5
40.70,1.44,1569776611.6
40.97,1.51,1569776611.7
41.24,1.64,1569776611.8
41.58,1.88,1569776611.9
41.58,2.10,1569776612.0
41.55,2.23,1569776612.1
41.57,2.41,1569776612.2
41.47,2.52,1569776612.3
41.23,2.50,1569776612.4
40.84,2.37,1569776612.5
40.64,2.17,1569776612.6
40.50,1.99,1569776612.7
40.39,1.70,1569776612.8
40.32,1.51,1569776612.9
40.24,1.42,1569776613.0
40.31,1.28,1569776613.1
40.56,1.29,1569776613.2
40.74,1.36,1569776613.3
41.02,1.54,1569776613.4
41.19,1.67,1569776613.5
41.37,1.92,1569776613.6
41.64,2.29,1569776613.7
41.60,2.57,1569776613.8
41.51,2.80,1569776613.9
41.28,2.97,1569776614.0
41.22,3.19,1569776614.1
41.14,3.22,1569776614.2
40.91,3.18,1569776614.3
40.84,3.14,1569776614.4
40.80,3.08,1569776614.5
40.75,3.04,1569776614.6
40.67,3.04,1569776614.7
40.69,2.98,1569776614.8
40.73,2.97,1569776614.9
40.75,2.98,1569776615.0
40.79,3.03,1569776615.1
40.89,3.08,1569776615.2
40.95,3.08,1569776615.3
