#1671,,
#Match5,,
0.57,17.77,1569691353.1
0.63,17.81,1569691353.2
0.62,17.84,1569691353.3
0.67,17.84,1569691353.4
0.71,17.87,1569691353.5
0.76,17.87,1569691353.6
0.78,17.87,1569691353.7
0.83,17.87,1569691353.8
0.92,17.90,1569691353.9
0.89,17.87,1569691354.0
0.92,17.82,1569691354.1
0.88,17.87,1569691354.2
0.84,17.88,1569691354.3
0.80,17.87,1569691354.4
0.75,17.81,1569691354.5
0.66,17.76,1569691354.6
0.49,17.73,1569691354.7
0.43,17.65,1569691354.8
0.41,17.61,1569691354.9
0.39,17.62,1569691355.0
0.38,17.62,1569691355.1
0.48,17.71,1569691355.2
0.56,17.78,1569691355.3
0.62,17.84,1569691355.4
0.60,17.87,1569691355.5
0.60,17.83,1569691355.6
0.62,17.84,1569691355.7
0.62,17.83,1569691355.8
0.62,17.80,1569691355.9
0.64,17.76,1569691356.0
0.75,17.72,1569691356.1
0.87,17.71,1569691356.2
1.01,17.68,1569691356.3
1.23,17.67,1569691356.4
1.54,17.68,1569691356.5
1.91,17.68,1569691356.6
2.41,17.67,1569691356.7
3.00,17.69,1569691356.8
3.63,17.68,1569691356.9
4.09,17.66,1569691357.0
4.51,17.69,1569691357.1
4.81,17.64,1569691357.2
5.14,17.66,1569691357.3
5.40,17.65,1569691357.4
5.59,17.71,1569691357.5
5.97,17.77,1569691357.6
6.24,17.74,1569691357.7
6.55,17.77,1569691357.8
6.77,17.80,1569691357.9
6.88,17.92,1569691358.0
7.00,17.90,1569691358.1
7.21,18.08,1569691358.2
7.29,18.10,1569691358.3
7.39,18.16,1569691358.4
7.32,18.15,1569691358.5
7.35,18.11,1569691358.6
7.41,18.11,1569691358.7
7.33,17.95,1569691358.8
7.30,17.95,1569691358.9
7.34,17.92,1569691359.0
7.41,17.94,1569691359.1
7.45,17.93,1569691359.2
7.46,17.94,1569691359.3
7.41,17.99,1569691359.4
7.55,18.00,1569691359.5
7.64,18.18,1569691359.6
7.84,18.21,1569691359.7
8.07,18.16,1569691359.8
8.35,18.13,1569691359.9
8.67,18.05,1569691360.0
8.84,18.03,1569691360.1
8.98,18.10,1569691360.2
9.04,18.11,1569691360.3
8.99,18.17,1569691360.4
8.82,18.19,1569691360.5
8.52,18.23,1569691360.6
8.21,18.28,1569691360.7
7.98,18.03,1569691360.8
7.77,18.05,1569691360.9
7.64,18.04,1569691361.0
7.57,18.10,1569691361.1
7.60,18.19,1569691361.2
7.70,18.20,1569691361.3
7.76,18.21,1569691361.4
7.76,18.21,1569691361.5
7.68,18.23,1569691361.6
7.61,18.30,1569691361.7
7.53,18.27,1569691361.8
7.40,18.25,1569691361.9
7.23,18.23,1569691362.0
6.99,18.15,1569691362.1
6.56,18.04,1569691362.2
6.04,17.88,1569691362.3
5.53,17.75,1569691362.4
5.09,17.65,1569691362.5
4.59,17.57,1569691362.6
4.22,17.54,1569691362.7
4.05,17.50,1569691362.8
4.04,17.48,1569691362.9
4.03,17.46,1569691363.0
4.01,17.50,1569691363.1
4.05,17.51,1569691363.2
4.08,17.49,1569691363.3
4.10,17.49,1569691363.4
4.00,17.45,1569691363.5
3.97,17.44,1569691363.6
3.92,17.43,1569691363.7
3.88,17.44,1569691363.8
3.84,17.46,1569691363.9
3.84,17.49,1569691364.0
3.96,17.52,1569691364.1
3.99,17.54,1569691364.2
4.05,17.54,1569691364.3
4.06,17.54,1569691364.4
4.16,17.52,1569691364.5
4.20,17.50,1569691364.6
4.20,17.48,1569691364.7
4.23,17.51,1569691364.8
4.21,17.49,1569691364.9
4.28,17.45,1569691365.0
4.26,17.44,1569691365.1
