#1678,,
#Match67,,
4.39,17.93,1569781026.3
4.30,17.86,1569781026.4
4.17,17.81,1569781026.5
4.12,17.76,1569781026.6
4.32,17.82,1569781026.7
4.42,17.86,1569781026.8
4.20,17.73,1569781026.9
4.23,17.74,1569781027.0
4.42,17.76,1569781027.1
4.36,17.74,1569781027.2
4.21,17.69,1569781027.3
4.34,17.72,1569781027.4
4.58,17.81,1569781027.5
4.77,17.89,1569781027.6
4.64,17.87,1569781027.7
4.61,17.86,1569781027.8
4.79,17.94,1569781027.9
4.67,17.95,1569781028.0
4.65,17.97,1569781028.1
4.67,17.96,1569781028.2
4.66,17.90,1569781028.3
4.72,17.94,1569781028.4
4.72,17.91,1569781028.5
4.79,17.89,1569781028.6
4.70,17.83,1569781028.7
4.77,17.83,1569781028.8
5.15,17.96,1569781028.9
5.45,18.04,1569781029.0
6.09,18.29,1569781029.1
6.53,18.33,1569781029.2
7.31,18.40,1569781029.3
8.00,18.39,1569781029.4
8.65,18.32,1569781029.5
9.40,18.29,1569781029.6
9.89,18.10,1569781029.7
10.71,18.21,1569781029.8
11.45,18.34,1569781029.9
12.30,18.57,1569781030.0
13.21,18.91,1569781030.1
14.22,19.19,1569781030.2
15.23,19.55,1569781030.3
16.26,19.94,1569781030.4
17.23,20.36,1569781030.5
18.15,20.82,1569781030.6
19.01,21.29,1569781030.7
19.77,21.83,1569781030.8
20.49,22.31,1569781030.9
21.19,22.75,1569781031.0
21.82,23.12,1569781031.1
22.29,23.44,1569781031.2
22.69,23.71,1569781031.3
23.12,23.88,1569781031.4
23.42,23.98,1569781031.5
23.67,24.03,1569781031.6
23.81,24.06,1569781031.7
23.95,24.04,1569781031.8
24.04,24.04,1569781031.9
23.94,24.14,1569781032.0
23.85,24.29,1569781032.1
23.69,24.44,1569781032.2
23.58,24.53,1569781032.3
23.46,24.59,1569781032.4
23.30,24.66,1569781032.5
23.29,24.54,1569781032.6
23.13,24.50,1569781032.7
22.86,24.54,1569781032.8
22.59,24.71,1569781032.9
22.31,24.92,1569781033.0
22.14,25.05,1569781033.1
21.93,25.24,1569781033.2
21.94,25.23,1569781033.3
22.06,25.07,1569781033.4
22.18,24.84,1569781033.5
22.35,24.50,1569781033.6
22.48,24.24,1569781033.7
22.52,23.98,1569781033.8
22.48,23.73,1569781033.9
22.45,23.40,1569781034.0
22.44,22.97,1569781034.1
22.40,22.59,1569781034.2
22.42,22.11,1569781034.3
22.51,21.70,1569781034.4
22.67,21.33,1569781034.5
22.90,21.05,1569781034.6
23.14,20.90,1569781034.7
23.36,20.88,1569781034.8
23.45,20.94,1569781034.9
23.49,21.01,1569781035.0
23.50,21.08,1569781035.1
23.41,21.22,1569781035.2
23.24,21.35,1569781035.3
22.90,21.50,1569781035.4
22.50,21.63,1569781035.5
21.89,21.76,1569781035.6
21.08,21.95,1569781035.7
20.17,22.16,1569781035.8
19.14,22.36,1569781035.9
18.14,22.54,1569781036.0
17.11,22.69,1569781036.1
16.10,22.89,1569781036.2
15.10,23.13,1569781036.3
14.01,23.44,1569781036.4
13.05,23.65,1569781036.5
12.15,23.87,1569781036.6
11.18,24.08,1569781036.7
10.27,24.30,1569781036.8
9.36,24.45,1569781036.9
8.53,24.52,1569781037.0
7.64,24.66,1569781037.1
6.72,24.80,1569781037.2
5.82,24.98,1569781037.3
5.05,25.09,1569781037.4
4.34,25.24,1569781037.5
3.63,25.40,1569781037.6
3.05,25.51,1569781037.7
2.58,25.57,1569781037.8
2.36,25.65,1569781037.9
1.98,25.67,1569781038.0
1.72,25.64,1569781038.1
1.60,25.56,1569781038.2
1.56,25.56,1569781038.3
